,,,,PRODUCTO,,,,,,,,COSTO,,,,PRECIO,,,PROYECCION,,,,,,,VENTA REAL,,,,
MXNH42122603|Multicolor-amarillo dorado,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN,ACERO,MUJER,ORO,$18.93,$0.20,$0.08,$0.05,,$19.26,$96.30,150,130,$19.26,$65.37,$55.37,,,,,,$19.26,-$9.63,-$2.89,-$6.74,$0.00
MXNH42122603|Multicolor-amarillo dorado,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN,ACERO,MUJER,ORO,$18.93,$0.20,$0.08,$0.05,,$19.26,$96.30,150,130,$19.26,$65.37,$55.37,,,,,,$19.26,-$9.63,-$2.89,-$6.74,$0.00
MXNH42122603|Multicolor-amarillo dorado,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN,ACERO,MUJER,ORO,$18.93,$0.20,$0.08,$0.05,,$19.26,$96.30,150,130,$19.26,$65.37,$55.37,,,,,,$19.26,-$9.63,-$2.89,-$6.74,$0.00
MXNH42122603|Multicolor-amarillo dorado,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN,ACERO,MUJER,ORO,$18.93,$0.20,$0.08,$0.05,,$19.26,$96.30,150,130,$19.26,$65.37,$55.37,,,,,,$19.26,-$9.63,-$2.89,-$6.74,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362928|18K oro Real|Tortuga,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,TORTUGA,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH41974756|G11207229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN CON PERLITAS,ACERO,MUJER,ORO,$20.68,$0.20,$0.08,$0.05,,$21.01,$105.05,150,130,$21.01,$64.50,$54.50,,,28/05/2025,FARO,124,$21.01,$51.50,$15.45,$36.05,$124.00
MXNH41974756|G11207229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN CON PERLITAS,ACERO,MUJER,ORO,$20.68,$0.20,$0.08,$0.05,,$21.01,$105.05,150,130,$21.01,$64.50,$54.50,,,31/05/2025,PABELLON,130,$21.01,$54.50,$16.35,$38.15,$130.00
MXNH41974756|G11207229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN CON PERLITAS,ACERO,MUJER,ORO,$20.68,$0.20,$0.08,$0.05,,$21.01,$105.05,150,130,$21.01,$64.50,$54.50,,,,,,$21.01,-$10.51,-$3.15,-$7.35,$0.00
MXNH41974756|G11207229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN CON PERLITAS,ACERO,MUJER,ORO,$20.68,$0.20,$0.08,$0.05,,$21.01,$105.05,150,130,$21.01,$64.50,$54.50,,,,,,$21.01,-$10.51,-$3.15,-$7.35,$0.00
MXNH41974756|G11207229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN CON PERLITAS,ACERO,MUJER,ORO,$20.68,$0.20,$0.08,$0.05,,$21.01,$105.05,150,130,$21.01,$64.50,$54.50,,,,,,$21.01,-$10.51,-$3.15,-$7.35,$0.00
MXNH41974756|G11207229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN CON PERLITAS,ACERO,MUJER,ORO,$20.68,$0.20,$0.08,$0.05,,$21.01,$105.05,150,130,$21.01,$64.50,$54.50,,,,,,$21.01,-$10.51,-$3.15,-$7.35,$0.00
MXNH41974756|G11207229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN CON PERLITAS,ACERO,MUJER,ORO,$20.68,$0.20,$0.08,$0.05,,$21.01,$105.05,150,130,$21.01,$64.50,$54.50,,,,,,$21.01,-$10.51,-$3.15,-$7.35,$0.00
MXNH41974756|G11207229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,DOS ESTRELLAS DE MAR QUE SE UNEN CON PERLITAS,ACERO,MUJER,ORO,$20.68,$0.20,$0.08,$0.05,,$21.01,$105.05,150,130,$21.01,$64.50,$54.50,,,,,,$21.01,-$10.51,-$3.15,-$7.35,$0.00
MXNH37362925|18K oro Real|Cangrejo,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CANGREJO,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362925|18K oro Real|Cangrejo,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CANGREJO,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362925|18K oro Real|Cangrejo,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CANGREJO,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362925|18K oro Real|Cangrejo,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CANGREJO,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362925|18K oro Real|Cangrejo,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CANGREJO,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362925|18K oro Real|Cangrejo,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CANGREJO,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH37362925|18K oro Real|Cangrejo,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CANGREJO,ACERO,MUJER,ORO,$15.02,$0.20,$0.08,$0.05,,$15.35,$76.75,150,130,$15.35,$67.33,$57.33,,,,,,$15.35,-$7.68,-$2.30,-$5.37,$0.00
MXNH40731765|NB-R2023274,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA Y CARACOL QUE SE UNEN,ACERO,MUJER,ORO,$26.33,$0.20,$0.08,$0.05,,$26.66,$133.30,150,130,$26.66,$61.67,$51.67,,,,,,$26.66,-$13.33,-$4.00,-$9.33,$0.00
MXNH40731765|NB-R2023274,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA Y CARACOL QUE SE UNEN,ACERO,MUJER,ORO,$26.33,$0.20,$0.08,$0.05,,$26.66,$133.30,150,130,$26.66,$61.67,$51.67,,,,,,$26.66,-$13.33,-$4.00,-$9.33,$0.00
MXNH40731765|NB-R2023274,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA Y CARACOL QUE SE UNEN,ACERO,MUJER,ORO,$26.33,$0.20,$0.08,$0.05,,$26.66,$133.30,150,130,$26.66,$61.67,$51.67,,,,,,$26.66,-$13.33,-$4.00,-$9.33,$0.00
MXNH40731765|NB-R2023274,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA Y CARACOL QUE SE UNEN,ACERO,MUJER,ORO,$26.33,$0.20,$0.08,$0.05,,$26.66,$133.30,150,130,$26.66,$61.67,$51.67,,,,,,$26.66,-$13.33,-$4.00,-$9.33,$0.00
MXNH40731765|NB-R2023274,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA Y CARACOL QUE SE UNEN,ACERO,MUJER,ORO,$26.33,$0.20,$0.08,$0.05,,$26.66,$133.30,150,130,$26.66,$61.67,$51.67,,,,,,$26.66,-$13.33,-$4.00,-$9.33,$0.00
MXNH40731765|NB-R2023274,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA Y CARACOL QUE SE UNEN,ACERO,MUJER,ORO,$26.33,$0.20,$0.08,$0.05,,$26.66,$133.30,150,130,$26.66,$61.67,$51.67,,,,,,$26.66,-$13.33,-$4.00,-$9.33,$0.00
MXNH40731765|NB-R2023274,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA Y CARACOL QUE SE UNEN,ACERO,MUJER,ORO,$26.33,$0.20,$0.08,$0.05,,$26.66,$133.30,150,130,$26.66,$61.67,$51.67,,,,,,$26.66,-$13.33,-$4.00,-$9.33,$0.00
MXNH41973620|Qyf136 Concha estrella de mar anillo de oro,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$14.58,$0.20,$0.08,$0.05,,$14.91,$74.55,150,130,$14.91,$67.55,$57.55,,,,,,$14.91,-$7.46,-$2.24,-$5.22,$0.00
MXNH41973620|Qyf136 Concha estrella de mar anillo de oro,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$14.58,$0.20,$0.08,$0.05,,$14.91,$74.55,150,130,$14.91,$67.55,$57.55,,,,,,$14.91,-$7.46,-$2.24,-$5.22,$0.00
MXNH41973620|Qyf136 Concha estrella de mar anillo de oro,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$14.58,$0.20,$0.08,$0.05,,$14.91,$74.55,150,130,$14.91,$67.55,$57.55,,,,,,$14.91,-$7.46,-$2.24,-$5.22,$0.00
MXNH41973620|Qyf136 Concha estrella de mar anillo de oro,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$14.58,$0.20,$0.08,$0.05,,$14.91,$74.55,150,130,$14.91,$67.55,$57.55,,,,,,$14.91,-$7.46,-$2.24,-$5.22,$0.00
MXNH41973620|Qyf136 Concha estrella de mar anillo de oro,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$14.58,$0.20,$0.08,$0.05,,$14.91,$74.55,150,130,$14.91,$67.55,$57.55,,,,,,$14.91,-$7.46,-$2.24,-$5.22,$0.00
MXNH41973620|Qyf136 Concha estrella de mar anillo de oro,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$14.58,$0.20,$0.08,$0.05,,$14.91,$74.55,150,130,$14.91,$67.55,$57.55,,,,,,$14.91,-$7.46,-$2.24,-$5.22,$0.00
MXNH43044374|3,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,PULPO,ACERO,MUJER,ORO,$26.77,$0.20,$0.08,$0.05,,$27.10,$135.50,150,130,$27.10,$61.45,$51.45,,,,,,$27.10,-$13.55,-$4.07,-$9.49,$0.00
MXNH43044374|3,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,PULPO,ACERO,MUJER,ORO,$26.77,$0.20,$0.08,$0.05,,$27.10,$135.50,150,130,$27.10,$61.45,$51.45,,,,,,$27.10,-$13.55,-$4.07,-$9.49,$0.00
MXNH43044374|3,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,PULPO,ACERO,MUJER,ORO,$26.77,$0.20,$0.08,$0.05,,$27.10,$135.50,150,130,$27.10,$61.45,$51.45,,,,,,$27.10,-$13.55,-$4.07,-$9.49,$0.00
MXNH43044374|3,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,PULPO,ACERO,MUJER,ORO,$26.77,$0.20,$0.08,$0.05,,$27.10,$135.50,150,130,$27.10,$61.45,$51.45,,,,,,$27.10,-$13.55,-$4.07,-$9.49,$0.00
MXNH43044374|3,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,PULPO,ACERO,MUJER,ORO,$26.77,$0.20,$0.08,$0.05,,$27.10,$135.50,150,130,$27.10,$61.45,$51.45,,,,,,$27.10,-$13.55,-$4.07,-$9.49,$0.00
MXNH43044374|3,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,PULPO,ACERO,MUJER,ORO,$26.77,$0.20,$0.08,$0.05,,$27.10,$135.50,150,130,$27.10,$61.45,$51.45,,,,,,$27.10,-$13.55,-$4.07,-$9.49,$0.00
MX36974431|JDRW2312006-S,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLAS QUE SE UNEN,ACERO,MUJER,PLATA,$33.55,$0.20,$0.08,$0.05,,$33.88,$169.40,150,130,$33.88,$58.06,$48.06,,,,,,$33.88,-$16.94,-$5.08,-$11.86,$0.00
MX36974431|JDRW2312006-S,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLAS QUE SE UNEN,ACERO,MUJER,PLATA,$33.55,$0.20,$0.08,$0.05,,$33.88,$169.40,150,130,$33.88,$58.06,$48.06,,,,,,$33.88,-$16.94,-$5.08,-$11.86,$0.00
MX36974431|JDRW2312006-S,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLAS QUE SE UNEN,ACERO,MUJER,PLATA,$33.55,$0.20,$0.08,$0.05,,$33.88,$169.40,150,130,$33.88,$58.06,$48.06,,,,,,$33.88,-$16.94,-$5.08,-$11.86,$0.00
MXNH41973641|Qyf177 anillo de concha Color acero,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CAORIS QUE SE UNEN,ACERO,MUJER,PLATA,$11.75,$0.20,$0.08,$0.05,,$12.08,$60.40,150,130,$12.08,$68.96,$58.96,,,31/05/2025,PABELLON,130,$12.08,$58.96,$17.69,$41.27,$130.00
MXNH41973641|Qyf177 anillo de concha Color acero,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CAORIS QUE SE UNEN,ACERO,MUJER,PLATA,$11.75,$0.20,$0.08,$0.05,,$12.08,$60.40,150,130,$12.08,$68.96,$58.96,,,,,,$12.08,-$6.04,-$1.81,-$4.23,$0.00
MXNH41973641|Qyf177 anillo de concha Color acero,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CAORIS QUE SE UNEN,ACERO,MUJER,PLATA,$11.75,$0.20,$0.08,$0.05,,$12.08,$60.40,150,130,$12.08,$68.96,$58.96,,,,,,$12.08,-$6.04,-$1.81,-$4.23,$0.00
MXNH41973628|Anillo de estrella de mar Qyf55 Color acero,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLAS QUE SE UNEN,ACERO,MUJER,PLATA,$11.75,$0.20,$0.08,$0.05,,$12.08,$60.40,150,130,$12.08,$68.96,$58.96,,,,,,$12.08,-$6.04,-$1.81,-$4.23,$0.00
MXNH41973628|Anillo de estrella de mar Qyf55 Color acero,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLAS QUE SE UNEN,ACERO,MUJER,PLATA,$11.75,$0.20,$0.08,$0.05,,$12.08,$60.40,150,130,$12.08,$68.96,$58.96,,,,,,$12.08,-$6.04,-$1.81,-$4.23,$0.00
MXNH41973628|Anillo de estrella de mar Qyf55 Color acero,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLAS QUE SE UNEN,ACERO,MUJER,PLATA,$11.75,$0.20,$0.08,$0.05,,$12.08,$60.40,150,130,$12.08,$68.96,$58.96,,,,,,$12.08,-$6.04,-$1.81,-$4.23,$0.00
MXNH38665673|Yp0609-2,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$13.71,$0.20,$0.08,$0.05,,$14.04,$70.20,150,130,$14.04,$67.98,$57.98,,,,,,$14.04,-$7.02,-$2.11,-$4.91,$0.00
MXNH38665673|Yp0609-2,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$13.71,$0.20,$0.08,$0.05,,$14.04,$70.20,150,130,$14.04,$67.98,$57.98,,,,,,$14.04,-$7.02,-$2.11,-$4.91,$0.00
MXNH38665673|Yp0609-2,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ESTRELLA CONCHA QUE SE UNEN,ACERO,MUJER,ORO,$13.71,$0.20,$0.08,$0.05,,$14.04,$70.20,150,130,$14.04,$67.98,$57.98,,,,,,$14.04,-$7.02,-$2.11,-$4.91,$0.00
MXNH40491030|Oro|Talla Única|Piezas,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CARACOL LARGO,ACERO,MUJER,ORO,$45.05,$0.20,$0.08,$0.05,,$45.38,$226.90,150,130,$45.38,$52.31,$42.31,,,,,,$45.38,-$22.69,-$6.81,-$15.88,$0.00
MXNH40491030|Oro|Talla Única|Piezas,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CARACOL LARGO,ACERO,MUJER,ORO,$45.05,$0.20,$0.08,$0.05,,$45.38,$226.90,150,130,$45.38,$52.31,$42.31,,,,,,$45.38,-$22.69,-$6.81,-$15.88,$0.00
MXNH40728772|Anillo de oro,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CONCHA COMO ABANICO,ACERO,MUJER,ORO,$19.59,$0.20,$0.08,$0.05,,$19.92,$99.60,150,130,$19.92,$65.04,$55.04,,,,,,$19.92,-$9.96,-$2.99,-$6.97,$0.00
MXNH40728772|Anillo de oro,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CONCHA COMO ABANICO,ACERO,MUJER,ORO,$19.59,$0.20,$0.08,$0.05,,$19.92,$99.60,150,130,$19.92,$65.04,$55.04,,,,,,$19.92,-$9.96,-$2.99,-$6.97,$0.00
MXNH41143138|Jdr2410023,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ALAS QUE SE UNEN HACIA ARRIBA Y ABAJO,ACERO,MUJER,ORO,$29.60,$0.20,$0.08,$0.05,,$29.93,$149.65,150,130,$29.93,$60.04,$50.04,,,,,,$29.93,-$14.97,-$4.49,-$10.48,$0.00
MXNH41143138|Jdr2410023,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ALAS QUE SE UNEN HACIA ARRIBA Y ABAJO,ACERO,MUJER,ORO,$29.60,$0.20,$0.08,$0.05,,$29.93,$149.65,150,130,$29.93,$60.04,$50.04,,,,,,$29.93,-$14.97,-$4.49,-$10.48,$0.00
MXNH42282094|5,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,OVALO TURQUESINA CHICO,ACERO,MUJER,ORO,$16.11,$0.20,$0.08,$0.05,,$16.44,$82.20,150,130,$16.44,$66.78,$56.78,,,,,,$16.44,-$8.22,-$2.47,-$5.75,$0.00
MXNH42282094|5,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,OVALO TURQUESINA CHICO,ACERO,MUJER,ORO,$16.11,$0.20,$0.08,$0.05,,$16.44,$82.20,150,130,$16.44,$66.78,$56.78,,,,,,$16.44,-$8.22,-$2.47,-$5.75,$0.00
MXNH42329889|Libélula,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,LIBELULA,ACERO,MUJER,ORO,$36.13,$0.20,$0.08,$0.05,,$36.46,$182.30,150,130,$36.46,$56.77,$46.77,,,,,,$36.46,-$18.23,-$5.47,-$12.76,$0.00
MXNH42329889|Libélula,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,LIBELULA,ACERO,MUJER,ORO,$36.13,$0.20,$0.08,$0.05,,$36.46,$182.30,150,130,$36.46,$56.77,$46.77,,,,,,$36.46,-$18.23,-$5.47,-$12.76,$0.00
MXNH34982744|Color acero|Alas,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ALAS DE ANGEL PLATA,ACERO,MUJER,ORO,$39.83,$0.20,$0.08,$0.05,,$40.16,$200.80,150,130,$40.16,$54.92,$44.92,,,,,,$40.16,-$20.08,-$6.02,-$14.06,$0.00
MXNH34982744|Color acero|Alas,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,ALAS DE ANGEL PLATA,ACERO,MUJER,ORO,$39.83,$0.20,$0.08,$0.05,,$40.16,$200.80,150,130,$40.16,$54.92,$44.92,,,,,,$40.16,-$20.08,-$6.02,-$14.06,$0.00
MXNH35503813|Anillo giratorio de girasol,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,GIRASOL QUE GIRA,ACERO,MUJER,ORO,$31.77,$0.20,$0.08,$0.05,,$32.10,$160.50,150,130,$32.10,$58.95,$48.95,,,29/05/2025,FARO,200,$32.10,$83.95,$25.19,$58.77,$200.00
MXNH35503813|Anillo giratorio de girasol,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,GIRASOL QUE GIRA,ACERO,MUJER,ORO,$31.77,$0.20,$0.08,$0.05,,$32.10,$160.50,150,130,$32.10,$58.95,$48.95,,,,,,$32.10,-$16.05,-$4.82,-$11.24,$0.00
MXNH35503815|Anillo de flor de hoja verde giratoria,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,MARGARITA COMPLETA QUE GIRA,ACERO,MUJER,ORO,$31.77,$0.20,$0.08,$0.05,,$32.10,$160.50,150,130,$32.10,$58.95,$48.95,,,,,,$32.10,-$16.05,-$4.82,-$11.24,$0.00
MXNH35503815|Anillo de flor de hoja verde giratoria,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,MARGARITA COMPLETA QUE GIRA,ACERO,MUJER,ORO,$31.77,$0.20,$0.08,$0.05,,$32.10,$160.50,150,130,$32.10,$58.95,$48.95,,,,,,$32.10,-$16.05,-$4.82,-$11.24,$0.00
MXNH42324044|F229,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,MARGARITA GRANDE DESPEINADA,ACERO,MUJER,ORO,$25.90,$0.20,$0.08,$0.05,,$26.23,$131.15,150,130,$26.23,$61.89,$51.89,,,,,,$26.23,-$13.12,-$3.93,-$9.18,$0.00
MXNH40136450|18K oro Real Shell A- 1034,NUEVO,NIHAOJEWELRY,20/05/2025,26/05/2025,CONCHA GRANDE,ACERO,MUJER,ORO,$16.32,$0.20,$0.08,$0.05,,$16.65,$83.25,150,130,$16.65,$66.68,$56.68,,,,,,$16.65,-$8.33,-$2.50,-$5.83,$0.00
,,ALIEXPRESS,19/05/2025,29/05/2025,PANDORA,PLATA,MUJER,PLATA,$47.90,$0.20,$0.08,$0.05,,$48.23,$241.15,250,200,$48.23,$100.89,$75.89,,,08/06/2025,ULTRAMAR,250,$48.23,$100.89,$30.27,$70.62,$250.00
,,ALIEXPRESS,19/05/2025,29/05/2025,PANDORA,PLATA,MUJER,PLATA,$47.90,$0.20,$0.08,$0.05,,$48.23,$241.15,250,200,$48.23,$100.89,$75.89,,,,,,$48.23,-$24.12,-$7.23,-$16.88,$0.00
,,ALIEXPRESS,19/05/2025,29/05/2025,PANDORA,PLATA,MUJER,PLATA,$47.90,$0.20,$0.08,$0.05,,$48.23,$241.15,250,200,$48.23,$100.89,$75.89,,,,,,$48.23,-$24.12,-$7.23,-$16.88,$0.00
,,ALIEXPRESS,19/05/2025,29/05/2025,PANDORA,PLATA,MUJER,PLATA,$47.90,$0.20,$0.08,$0.05,,$48.23,$241.15,250,200,$48.23,$100.89,$75.89,,,,,,$48.23,-$24.12,-$7.23,-$16.88,$0.00
,,ALIEXPRESS,19/05/2025,29/05/2025,PANDORA,PLATA,MUJER,PLATA,$47.90,$0.20,$0.08,$0.05,,$48.23,$241.15,250,200,$48.23,$100.89,$75.89,,,,,,$48.23,-$24.12,-$7.23,-$16.88,$0.00
,,ALIEXPRESS,19/05/2025,29/05/2025,PANDORA,PLATA,MUJER,PLATA,$47.90,$0.20,$0.08,$0.05,,$48.23,$241.15,250,200,$48.23,$100.89,$75.89,,,,,,$48.23,-$24.12,-$7.23,-$16.88,$0.00
,,ALIEXPRESS,19/05/2025,29/05/2025,PANDORA,PLATA,MUJER,PLATA,$47.90,$0.20,$0.08,$0.05,,$48.23,$241.15,250,200,$48.23,$100.89,$75.89,,,,,,$48.23,-$24.12,-$7.23,-$16.88,$0.00
,,ALIEXPRESS,19/05/2025,29/05/2025,PANDORA,PLATA,MUJER,GOLDENROSE,$47.90,$0.20,$0.08,$0.05,,$48.23,$241.15,250,200,$48.23,$100.89,$75.89,,,31/05/2025,TAJAMAR,300,$48.23,$125.89,$37.77,$88.12,$300.00
